# ky		B		phi		eigenvalue
-145405665.8		0		-3.141592654		1.527997351e-25

119895899.9		0		-3.014659617		1.925943759e-24

160711525.3		0		-2.379994435		6.011911138e-24

7652929.778		0		-2.760793544		5.742815219e-24

-38264648.89		0		-3.141592654		3.360724858e-24

68876368.01		0		-1.80879577		9.949157387e-24

104590040.3		0		-2.253061398		8.288858133e-24

58672461.63		0		-2.633860508		6.212010099e-24

12754882.96		0		-1.681862734		1.184284342e-23

-221934963.6		0		-1.999195325		8.675396479e-24

114793946.7		0		-2.760793544		5.404185765e-24

68876368.01		0		-3.141592654		8.602577457e-25

-227036916.8		0		-3.078126135		1.749571706e-24

-176017384.9		0		-1.618396215		1.143204571e-23

-130099806.2		0		-2.570393989		4.511483057e-24

-124997853		0		-2.824260062		4.661638577e-24

-247444729.5		0		-2.062661843		8.220000791e-24

221934963.6		0		-2.760793544		3.075407687e-24

-232138869.9		0		-2.824260062		2.645082587e-24

73978321.19		0		-2.062661843		9.144762673e-24

109691993.5		0		-2.506927471		5.626509553e-24

89284180.75		0		-2.824260062		3.842492855e-24

-7652929.778		0		-1.999195325		1.037798007e-23

-2550976.593		0		-2.253061398		6.980493864e-24

135201759.4		0		-2.443460953		5.483026146e-24

227036916.8		0		-3.014659617		1.961754582e-24

33162695.71		0		-2.697327026		4.255052885e-24

-252546682.7		0		-1.80879577		9.907135066e-24

237240823.1		0		-2.18959488		7.526565887e-24

-145405665.8		0		-1.80879577		9.899708028e-24

99488087.12		0		-1.999195325		8.771023457e-24

-186221291.3		0		-2.443460953		5.547643312e-24

145405665.8		0		-2.951193099		1.529402674e-24

-119895899.9		0		-3.078126135		1.710998833e-24

-43366602.08		0		-2.887726581		2.192868301e-24

-99488087.12		0		-2.760793544		3.267270708e-24

43366602.08		0		-1.872262289		9.547384186e-24

-206629104		0		-2.760793544		3.108548365e-24

-94386133.93		0		-1.681862734		1.076493499e-23

201527150.8		0		-1.745329252		1.030541279e-23

53570508.45		0		-2.379994435		6.167834465e-24

-33162695.71		0		-2.062661843		8.651343633e-24

-165813478.5		0		-2.126128362		7.784052749e-24

176017384.9		0		-3.141592654		2.139584184e-24

-176017384.9		0		-2.951193099		2.635225281e-24

-181119338.1		0		-2.697327026		3.561577633e-24

181119338.1		0		-2.062661843		8.240622707e-24

-28060742.52		0		-2.316527916		7.400391369e-24

119895899.9		0		-1.681862734		1.088305827e-23

201527150.8		0		-3.078126135		6.702382198e-25

-135201759.4		0		-2.316527916		6.425506171e-24

252546682.7		0		-1.618396215		1.106351498e-23

-140303712.6		0		-2.062661843		8.982821736e-24

-63774414.82		0		-1.872262289		1.081281435e-23

-58672461.63		0		-2.126128362		9.398638934e-24

130099806.2		0		-2.18959488		7.334900185e-24

252546682.7		0		-2.951193099		1.554309764e-24

191323244.5		0		-2.570393989		5.079172392e-24

38264648.89		0		-1.618396215		1.190956399e-23

176017384.9		0		-1.80879577		1.027089792e-23

-252546682.7		0		-3.141592654		3.200466e-25

-242342776.3		0		-2.316527916		6.413980826e-24

211731057.2		0		-2.253061398		7.592439578e-24

2550976.593		0		-2.506927471		5.12138388e-24

22958789.34		0		-2.18959488		7.927538276e-24

-22958789.34		0		-2.570393989		5.307099306e-24

-109691993.5		0		-2.253061398		7.398408465e-24

232138869.9		0		-1.935728807		9.13330243e-24

242342776.3		0		-2.443460953		5.471414664e-24

-17856836.15		0		-2.824260062		5.327191725e-24

206629104		0		-1.999195325		8.695478821e-24

84182227.56		0		-2.570393989		6.301986282e-24

48468555.26		0		-2.126128362		8.49555857e-24

-227036916.8		0		-1.745329252		1.058646792e-23

-160711525.3		0		-2.379994435		6.011911138e-24

94386133.93		0		-3.078126135		1.181037478e-24

17856836.15		0		-1.935728807		1.068633299e-23

247444729.5		0		-2.697327026		3.525227769e-24

-38264648.89		0		-1.80879577		1.074776182e-23

216833010.4		0		-2.506927471		5.111027002e-24

-191323244.5		0		-2.18959488		7.766014461e-24

196425197.6		0		-2.824260062		3.346641188e-24

38264648.89		0		-2.951193099		3.704303437e-24

124997853		0		-1.935728807		1.022845734e-23

12754882.96		0		-3.014659617		4.050858443e-24

28060742.52		0		-2.443460953		6.549089496e-24

-12754882.96		0		-1.745329252		1.145151382e-23

-79080274.38		0		-2.443460953		5.660903037e-24

-216833010.4		0		-2.253061398		6.976850357e-24

63774414.82		0		-2.887726581		4.685256739e-24

-201527150.8		0		-1.681862734		1.068966803e-23

-201527150.8		0		-3.014659617		1.105587595e-24

140303712.6		0		-2.697327026		4.742136274e-24

-170915431.7		0		-1.872262289		9.585628713e-24

150507619		0		-1.872262289		1.056186739e-23

-94386133.93		0		-3.014659617		1.473617354e-24

186221291.3		0		-2.316527916		6.484156729e-24

-53570508.45		0		-2.379994435		6.167834465e-24

-48468555.26		0		-2.633860508		5.067046563e-24

-73978321.19		0		-2.697327026		4.99135778e-24

145405665.8		0		-1.618396215		1.105200548e-23

-150507619		0		-2.887726581		4.235732701e-24

170915431.7		0		-2.887726581		2.290823726e-24

-196425197.6		0		-1.935728807		9.472218024e-24

-68876368.01		0		-1.618396215		1.110033289e-23

-211731057.2		0		-2.506927471		5.820043811e-24

79080274.38		0		-2.316527916		6.584668319e-24

-68876368.01		0		-2.951193099		1.749470994e-24

155609572.2		0		-2.126128362		8.463138666e-24

-89284180.75		0		-1.935728807		9.702187357e-24

-84182227.56		0		-2.18959488		8.746504451e-24

94386133.93		0		-1.745329252		1.038064498e-23

-104590040.3		0		-2.506927471		6.6450194e-24

-114793946.7		0		-1.999195325		1.012814715e-23

-155609572.2		0		-2.633860508		5.009659645e-24

-119895899.9		0		-1.745329252		1.049851553e-23

-12754882.96		0		-3.078126135		3.947694457e-24

-237240823.1		0		-2.570393989		4.752747677e-24

165813478.5		0		-2.633860508		4.024842364e-24

227036916.8		0		-1.681862734		1.097954415e-23

160711525.3		0.1		-2.379994435		2.857311893e-24

-145405665.8		0.1		-3.141592654		2.115006886e-24

104590040.3		0.1		-2.253061398		4.479623247e-24

7652929.778		0.1		-2.760793544		1.119887514e-24

-227036916.8		0.1		-3.078126135		2.449098137e-24

-165813478.5		0.1		-2.126128362		5.291671041e-24

191323244.5		0.1		-2.570393989		2.711189265e-24

237240823.1		0.1		-2.18959488		5.559619155e-24

-7652929.778		0.1		-1.999195325		5.747768585e-24

-130099806.2		0.1		-2.570393989		1.83423954e-24

114793946.7		0.1		-2.760793544		2.307145024e-24

-247444729.5		0.1		-2.062661843		6.462290866e-24

-135201759.4		0.1		-2.316527916		3.66535232e-24

-232138869.9		0.1		-2.824260062		7.960757204e-25

99488087.12		0.1		-1.999195325		4.994862623e-24

12754882.96		0.1		-1.681862734		7.263319719e-24

-99488087.12		0.1		-2.760793544		1.084226403e-24

145405665.8		0.1		-2.951193099		1.78285853e-24

-109691993.5		0.1		-2.253061398		4.004795527e-24

227036916.8		0.1		-3.014659617		2.120857961e-24

-242342776.3		0.1		-2.316527916		4.59505751e-24

58672461.63		0.1		-2.633860508		2.124447501e-24

-28060742.52		0.1		-2.316527916		3.071064802e-24

252546682.7		0.1		-1.618396215		9.507228492e-24

221934963.6		0.1		-2.760793544		1.458176445e-24

-176017384.9		0.1		-2.951193099		1.195386241e-24

94386133.93		0.1		-3.078126135		2.025528564e-24

68876368.01		0.1		-1.80879577		6.163376346e-24

-140303712.6		0.1		-2.062661843		5.622924104e-24

-38264648.89		0.1		-3.141592654		6.835451315e-25

119895899.9		0.1		-3.014659617		1.236996863e-24

-43366602.08		0.1		-2.887726581		2.615551895e-24

68876368.01		0.1		-3.141592654		2.332082424e-24

84182227.56		0.1		-2.570393989		2.458276959e-24

73978321.19		0.1		-2.062661843		5.38596564e-24

-119895899.9		0.1		-3.078126135		1.18924336e-24

232138869.9		0.1		-1.935728807		7.155345596e-24

135201759.4		0.1		-2.443460953		2.866652799e-24

-48468555.26		0.1		-2.633860508		1.243511692e-24

130099806.2		0.1		-2.18959488		4.143137364e-24

2550976.593		0.1		-2.506927471		4.887914243e-25

-2550976.593		0.1		-2.253061398		2.346796666e-24

196425197.6		0.1		-2.824260062		1.491064824e-24

-160711525.3		0.1		-2.379994435		2.857311893e-24

89284180.75		0.1		-2.824260062		6.544897146e-25

201527150.8		0.1		-1.745329252		7.857226697e-24

242342776.3		0.1		-2.443460953		3.653874913e-24

124997853		0.1		-1.935728807		6.788490918e-24

-186221291.3		0.1		-2.443460953		2.941692857e-24

-206629104		0.1		-2.760793544		1.554409752e-24

22958789.34		0.1		-2.18959488		3.493436224e-24

-176017384.9		0.1		-1.618396215		8.782459918e-24

-170915431.7		0.1		-1.872262289		6.629109615e-24

-181119338.1		0.1		-2.697327026		1.790753285e-24

-94386133.93		0.1		-1.681862734		7.084897725e-24

252546682.7		0.1		-2.951193099		2.127348476e-25

-79080274.38		0.1		-2.443460953		1.581252761e-24

206629104		0.1		-1.999195325		6.424002816e-24

119895899.9		0.1		-1.681862734		8.004075599e-24

-38264648.89		0.1		-1.80879577		6.539873044e-24

211731057.2		0.1		-2.253061398		5.239504513e-24

-68876368.01		0.1		-2.951193099		1.958629424e-24

63774414.82		0.1		-2.887726581		9.343739615e-25

33162695.71		0.1		-2.697327026		3.692622796e-25

201527150.8		0.1		-3.078126135		1.699789394e-24

-33162695.71		0.1		-2.062661843		4.367504687e-24

109691993.5		0.1		-2.506927471		2.272463942e-24

-201527150.8		0.1		-1.681862734		8.256659824e-24

38264648.89		0.1		-1.618396215		7.714812885e-24

79080274.38		0.1		-2.316527916		2.475738347e-24

43366602.08		0.1		-1.872262289		5.102215064e-24

53570508.45		0.1		-2.379994435		1.84612932e-24

170915431.7		0.1		-2.887726581		1.540491849e-24

38264648.89		0.1		-2.951193099		4.457014886e-25

140303712.6		0.1		-2.697327026		1.857233246e-24

-221934963.6		0.1		-1.999195325		6.559832997e-24

17856836.15		0.1		-1.935728807		6.110577669e-24

12754882.96		0.1		-3.014659617		5.546868542e-25

145405665.8		0.1		-1.618396215		8.347400948e-24

-12754882.96		0.1		-1.745329252		6.871497091e-24

-84182227.56		0.1		-2.18959488		4.808749922e-24

-211731057.2		0.1		-2.506927471		3.593388793e-24

-252546682.7		0.1		-3.141592654		1.457227587e-24

